Ward,Poll,Poll Name,Contest Title,Candidate Name,Total
6,6,6-6 St. John Vianney Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,43
6,7,6-7 Windsor Yacht Club,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,231
6,7,6-7 Windsor Yacht Club,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,133
6,7,6-7 Windsor Yacht Club,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,136
6,7,6-7 Windsor Yacht Club,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,62
6,7,6-7 Windsor Yacht Club,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,41
6,8,6-8 Riverside Secondary School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,336
6,8,6-8 Riverside Secondary School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,204
6,8,6-8 Riverside Secondary School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,198
6,8,6-8 Riverside Secondary School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,85
6,8,6-8 Riverside Secondary School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,67
6,9,6-9 WFCU Centre,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,121
6,9,6-9 WFCU Centre,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,84
6,9,6-9 WFCU Centre,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,96
6,9,6-9 WFCU Centre,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,46
6,9,6-9 WFCU Centre,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,30
6,10,6-10 Sunrise Assisted Living,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,2
6,10,6-10 Sunrise Assisted Living,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,1
6,10,6-10 Sunrise Assisted Living,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,2
6,10,6-10 Sunrise Assisted Living,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,1
6,10,6-10 Sunrise Assisted Living,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,0
6,11,6-11 Amica Mature Lifestyles Inc.,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,37
6,11,6-11 Amica Mature Lifestyles Inc.,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,23
6,11,6-11 Amica Mature Lifestyles Inc.,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,46
6,11,6-11 Amica Mature Lifestyles Inc.,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,9
6,11,6-11 Amica Mature Lifestyles Inc.,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,8
7,1,7-1 Lilly Kazzilly’s Crab Shack & Grill,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,141
7,1,7-1 Lilly Kazzilly’s Crab Shack & Grill,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,94
7,1,7-1 Lilly Kazzilly’s Crab Shack & Grill,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,89
7,1,7-1 Lilly Kazzilly’s Crab Shack & Grill,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,52
7,1,7-1 Lilly Kazzilly’s Crab Shack & Grill,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,36
7,2,7-2 Riverside Sportsmen Club,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,176
7,2,7-2 Riverside Sportsmen Club,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,126
7,2,7-2 Riverside Sportsmen Club,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,138
7,2,7-2 Riverside Sportsmen Club,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,75
7,2,7-2 Riverside Sportsmen Club,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,44
7,3,7-3 St. Joseph’s Catholic High School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,381
7,3,7-3 St. Joseph’s Catholic High School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,294
7,3,7-3 St. Joseph’s Catholic High School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,296
7,3,7-3 St. Joseph’s Catholic High School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,165
7,3,7-3 St. Joseph’s Catholic High School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,108
7,4,7-4 Banwell Community Church,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,253
7,4,7-4 Banwell Community Church,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,213
7,4,7-4 Banwell Community Church,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,248
7,4,7-4 Banwell Community Church,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,107
7,4,7-4 Banwell Community Church,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,62
7,5,7-5 Forest Glade Public School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,193
7,5,7-5 Forest Glade Public School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,155
7,5,7-5 Forest Glade Public School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,194
7,5,7-5 Forest Glade Public School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,84
7,5,7-5 Forest Glade Public School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,56
7,6,7-6 Our Lady of the Atonement Parish,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,181
7,6,7-6 Our Lady of the Atonement Parish,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,168
7,6,7-6 Our Lady of the Atonement Parish,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,163
7,6,7-6 Our Lady of the Atonement Parish,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,83
7,6,7-6 Our Lady of the Atonement Parish,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,35
7,7,7-7 L. A. Desmarais Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,145
7,7,7-7 L. A. Desmarais Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,116
7,7,7-7 L. A. Desmarais Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,155
7,7,7-7 L. A. Desmarais Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,67
7,7,7-7 L. A. Desmarais Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,52
7,8,7-8 Forest Glade Arena,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,197
7,8,7-8 Forest Glade Arena,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,179
7,8,7-8 Forest Glade Arena,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,189
7,8,7-8 Forest Glade Arena,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,90
7,8,7-8 Forest Glade Arena,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,66
7,9,7-9 Banwell Gardens Long Term Care Residence,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,12
7,9,7-9 Banwell Gardens Long Term Care Residence,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,8
7,9,7-9 Banwell Gardens Long Term Care Residence,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,4
7,9,7-9 Banwell Gardens Long Term Care Residence,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,5
7,9,7-9 Banwell Gardens Long Term Care Residence,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,8
7,10,7-10 Heron Terrace Long Term Care Community,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,3
7,10,7-10 Heron Terrace Long Term Care Community,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,3
7,10,7-10 Heron Terrace Long Term Care Community,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,7
7,10,7-10 Heron Terrace Long Term Care Community,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,3
7,10,7-10 Heron Terrace Long Term Care Community,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,1
7,11,7-11 The Village of Aspen Lake Long Term Care Home,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,7
7,11,7-11 The Village of Aspen Lake Long Term Care Home,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,3
7,11,7-11 The Village of Aspen Lake Long Term Care Home,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,14
7,11,7-11 The Village of Aspen Lake Long Term Care Home,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,3
7,11,7-11 The Village of Aspen Lake Long Term Care Home,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,0
8,1,8-1 St. Theresa's Parish,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,212
8,1,8-1 St. Theresa's Parish,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,137
8,1,8-1 St. Theresa's Parish,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,151
8,1,8-1 St. Theresa's Parish,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,77
8,1,8-1 St. Theresa's Parish,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,40
8,2,8-2 Coronation Public School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,224
8,2,8-2 Coronation Public School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,135
8,2,8-2 Coronation Public School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,155
8,2,8-2 Coronation Public School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,76
8,2,8-2 Coronation Public School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,42
8,3,8-3 Ecole elementaire catholique Sainte-Therese,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,131
8,3,8-3 Ecole elementaire catholique Sainte-Therese,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,71
8,3,8-3 Ecole elementaire catholique Sainte-Therese,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,81
8,3,8-3 Ecole elementaire catholique Sainte-Therese,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,36
8,3,8-3 Ecole elementaire catholique Sainte-Therese,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,27
8,4,8-4 Windsor Seventh Day Adventist Church,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,198
8,4,8-4 Windsor Seventh Day Adventist Church,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,126
8,4,8-4 Windsor Seventh Day Adventist Church,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,141
8,4,8-4 Windsor Seventh Day Adventist Church,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,76
8,4,8-4 Windsor Seventh Day Adventist Church,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,54
8,5,8-5 Monseigneur W. J. Langlois Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,241
8,5,8-5 Monseigneur W. J. Langlois Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,140
8,5,8-5 Monseigneur W. J. Langlois Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,135
8,5,8-5 Monseigneur W. J. Langlois Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,84
8,5,8-5 Monseigneur W. J. Langlois Catholic School,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,65
8,6,8-6 College Boreal,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,159
8,6,8-6 College Boreal,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,137
8,6,8-6 College Boreal,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,125
8,6,8-6 College Boreal,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,78
8,6,8-6 College Boreal,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,57
8,7,8-7 Riverside Place Long Term Care Home,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,9
8,7,8-7 Riverside Place Long Term Care Home,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,0
8,7,8-7 Riverside Place Long Term Care Home,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,9
8,7,8-7 Riverside Place Long Term Care Home,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,2
8,7,8-7 Riverside Place Long Term Care Home,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,2
8,8,8-8 Fontainebleau Tower,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,63
8,8,8-8 Fontainebleau Tower,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,25
8,8,8-8 Fontainebleau Tower,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,45
8,8,8-8 Fontainebleau Tower,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,24
8,8,8-8 Fontainebleau Tower,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,29
AP,1s1,ADVANCE POLL DAY 1 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,75
AP,1s1,ADVANCE POLL DAY 1 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,52
AP,1s1,ADVANCE POLL DAY 1 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,47
AP,1s1,ADVANCE POLL DAY 1 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,40
AP,1s1,ADVANCE POLL DAY 1 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,18
AP,1s2,ADVANCE POLL DAY 1 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,53
AP,1s2,ADVANCE POLL DAY 1 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,46
AP,1s2,ADVANCE POLL DAY 1 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,36
AP,1s2,ADVANCE POLL DAY 1 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,27
AP,1s2,ADVANCE POLL DAY 1 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,16
AP,2s1,ADVANCE POLL DAY 2 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,8
AP,2s1,ADVANCE POLL DAY 2 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,6
AP,2s1,ADVANCE POLL DAY 2 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,4
AP,2s1,ADVANCE POLL DAY 2 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,4
AP,2s1,ADVANCE POLL DAY 2 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,2
AP,2s2,ADVANCE POLL DAY 2 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,15
AP,2s2,ADVANCE POLL DAY 2 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,9
AP,2s2,ADVANCE POLL DAY 2 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,8
AP,2s2,ADVANCE POLL DAY 2 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,4
AP,2s2,ADVANCE POLL DAY 2 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,4
AP,3s1,ADVANCE POLL DAY 3 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,25
AP,3s1,ADVANCE POLL DAY 3 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,14
AP,3s1,ADVANCE POLL DAY 3 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,12
AP,3s1,ADVANCE POLL DAY 3 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,11
AP,3s1,ADVANCE POLL DAY 3 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,8
AP,3s2,ADVANCE POLL DAY 3 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,14
AP,3s2,ADVANCE POLL DAY 3 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,6
AP,3s2,ADVANCE POLL DAY 3 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,9
AP,3s2,ADVANCE POLL DAY 3 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,3
AP,3s2,ADVANCE POLL DAY 3 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,2
AP,4s1,ADVANCE POLL DAY 4 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,86
AP,4s1,ADVANCE POLL DAY 4 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,42
AP,4s1,ADVANCE POLL DAY 4 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,60
AP,4s1,ADVANCE POLL DAY 4 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,55
AP,4s1,ADVANCE POLL DAY 4 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,19
AP,4s2,ADVANCE POLL DAY 4 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,60
AP,4s2,ADVANCE POLL DAY 4 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,31
AP,4s2,ADVANCE POLL DAY 4 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,34
AP,4s2,ADVANCE POLL DAY 4 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,23
AP,4s2,ADVANCE POLL DAY 4 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,16
AP,5s1,ADVANCE POLL DAY 5 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,161
AP,5s1,ADVANCE POLL DAY 5 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,91
AP,5s1,ADVANCE POLL DAY 5 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,94
AP,5s1,ADVANCE POLL DAY 5 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,50
AP,5s1,ADVANCE POLL DAY 5 - 1,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,32
AP,5s2,ADVANCE POLL DAY 5 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cathy COOKE,298
AP,5s2,ADVANCE POLL DAY 5 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Cheryl LOVELL,185
AP,5s2,ADVANCE POLL DAY 5 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Gale Simko HATFIELD,208
AP,5s2,ADVANCE POLL DAY 5 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Henry LAU,124
AP,5s2,ADVANCE POLL DAY 5 - 2,"TRUSTEE ENGLISH PUBLIC 5,6,7,8",Laurie KOMON,77
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,96
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,20
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,29
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,147
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,22
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,38
1,3,1-3 Paulin Memorial Presbyterian Church,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,197
1,3,1-3 Paulin Memorial Presbyterian Church,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,31
1,3,1-3 Paulin Memorial Presbyterian Church,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,57
1,4,1-4 Gethsemane Lutheran Church,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,171
1,4,1-4 Gethsemane Lutheran Church,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,20
1,4,1-4 Gethsemane Lutheran Church,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,36
1,5,1-5 Roseland Golf and Curling Club,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,227
1,5,1-5 Roseland Golf and Curling Club,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,22
1,5,1-5 Roseland Golf and Curling Club,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,38
1,6,1-6 Academie Ste. Cecile International School,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,198
1,6,1-6 Academie Ste. Cecile International School,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,19
1,6,1-6 Academie Ste. Cecile International School,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,50
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,208
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,18
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,43
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,61
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,14
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,20
1,9,1-9 Kensington Court Retirement Residence,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,5
1,9,1-9 Kensington Court Retirement Residence,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,0
1,9,1-9 Kensington Court Retirement Residence,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,1
1,10,1-10 Huron Lodge,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,6
1,10,1-10 Huron Lodge,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,1
1,10,1-10 Huron Lodge,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,2
1,11,1-11 The Village at St. Clair,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,4
1,11,1-11 The Village at St. Clair,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,0
1,11,1-11 The Village at St. Clair,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,0
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,226
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,36
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,58
10,2,10-2 Holy Names Catholic High School,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,158
10,2,10-2 Holy Names Catholic High School,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,26
10,2,10-2 Holy Names Catholic High School,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,41
10,3,10-3 Northwood Public School,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,127
10,3,10-3 Northwood Public School,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,18
10,3,10-3 Northwood Public School,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,37
10,4,10-4 Our Lady of Perpetual Help Catholic School,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,99
10,4,10-4 Our Lady of Perpetual Help Catholic School,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,23
10,4,10-4 Our Lady of Perpetual Help Catholic School,"TRUSTEE ENGLISH SEPARATE 1, 10",Kevin M. HOMICK,35
10,5,10-5 Fogolar Furlan Club,"TRUSTEE ENGLISH SEPARATE 1, 10",Fulvio VALENTINIS,171
10,5,10-5 Fogolar Furlan Club,"TRUSTEE ENGLISH SEPARATE 1, 10",Joshua PINESE,23
